FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT013F001,PCT013F002,PCT013F003,PCT013F004,PCT013F005,PCT013F006,PCT013F007,PCT013F008,PCT013F009,PCT013F010,PCT013F011,PCT013F012,PCT013F013,PCT013F014,PCT013F015,PCT013F016,PCT013F017,PCT013F018,PCT013F019,PCT013F020,PCT013F021,PCT013F022,PCT013F023,PCT013F024,PCT013F025,PCT013F026,PCT013F027,PCT013F028,PCT013F029,PCT013F030,PCT013F031,PCT013F032,PCT013F033,PCT013F034,PCT013F035,PCT013F036,PCT013F037,PCT013F038,PCT013F039,PCT013F040,PCT013F041,PCT013F042,PCT013F043,PCT013F044,PCT013F045,PCT013F046,PCT013F047,PCT013F048,PCT013F049,PCT013G001,PCT013G002,PCT013G003,PCT013G004,PCT013G005,PCT013G006,PCT013G007,PCT013G008,PCT013G009,PCT013G010,PCT013G011,PCT013G012,PCT013G013,PCT013G014,PCT013G015,PCT013G016,PCT013G017,PCT013G018,PCT013G019,PCT013G020,PCT013G021,PCT013G022,PCT013G023,PCT013G024,PCT013G025,PCT013G026,PCT013G027,PCT013G028,PCT013G029,PCT013G030,PCT013G031,PCT013G032,PCT013G033,PCT013G034,PCT013G035,PCT013G036,PCT013G037,PCT013G038,PCT013G039,PCT013G040,PCT013G041,PCT013G042,PCT013G043,PCT013G044,PCT013G045,PCT013G046,PCT013G047,PCT013G048,PCT013G049,PCT013H001,PCT013H002,PCT013H003,PCT013H004,PCT013H005,PCT013H006,PCT013H007,PCT013H008,PCT013H009,PCT013H010,PCT013H011,PCT013H012,PCT013H013,PCT013H014,PCT013H015,PCT013H016,PCT013H017,PCT013H018,PCT013H019,PCT013H020,PCT013H021,PCT013H022,PCT013H023,PCT013H024,PCT013H025,PCT013H026,PCT013H027,PCT013H028,PCT013H029,PCT013H030,PCT013H031,PCT013H032,PCT013H033,PCT013H034,PCT013H035,PCT013H036,PCT013H037,PCT013H038,PCT013H039,PCT013H040,PCT013H041,PCT013H042,PCT013H043,PCT013H044,PCT013H045,PCT013H046,PCT013H047,PCT013H048,PCT013H049,PCT013I001,PCT013I002,PCT013I003,PCT013I004,PCT013I005,PCT013I006,PCT013I007,PCT013I008,PCT013I009,PCT013I010,PCT013I011,PCT013I012,PCT013I013,PCT013I014,PCT013I015,PCT013I016,PCT013I017,PCT013I018,PCT013I019,PCT013I020,PCT013I021,PCT013I022,PCT013I023,PCT013I024,PCT013I025,PCT013I026,PCT013I027,PCT013I028,PCT013I029,PCT013I030,PCT013I031,PCT013I032,PCT013I033,PCT013I034,PCT013I035,PCT013I036,PCT013I037,PCT013I038,PCT013I039,PCT013I040,PCT013I041,PCT013I042,PCT013I043,PCT013I044,PCT013I045,PCT013I046,PCT013I047,PCT013I048,PCT013I049,PCT015A001,PCT015A002,PCT015A003,PCT015A004,PCT015A005,PCT015A006,PCT015A007,PCT015A008,PCT015A009,PCT015A010,PCT015A011,PCT015A012,PCT015A013,PCT015B001,PCT015B002,PCT015B003,PCT015B004,PCT015B005,PCT015B006,PCT015B007,PCT015B008,PCT015B009,PCT015B010,PCT015B011,PCT015B012,PCT015B013,PCT015C001,PCT015C002,PCT015C003,PCT015C004,PCT015C005,PCT015C006,PCT015C007,PCT015C008,PCT015C009,PCT015C010,PCT015C011,PCT015C012,PCT015C013
uSF1,TX,000,36,619470,24,14,1,2,0,0,2,1,2,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,10,2,0,2,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,1,6,2,1,2,1,2,0,2,1,2,2,0,0,1,0,1,0,0,0,2,0,0,16,2,0,2,1,0,0,0,0,1,4,0,1,0,2,0,2,0,0,0,1,0,0,0,102,49,4,3,4,0,2,0,0,0,0,2,2,5,2,6,9,1,0,5,3,0,1,0,0,53,0,4,3,2,0,0,0,1,3,6,5,5,3,5,2,2,1,0,2,5,2,1,1,7,0,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619471,24,14,1,2,0,0,2,1,2,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,10,2,0,2,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,1,6,2,1,2,1,2,0,2,1,2,2,0,0,1,0,1,0,0,0,2,0,0,16,2,0,2,1,0,0,0,0,1,4,0,1,0,2,0,2,0,0,0,1,0,0,0,102,49,4,3,4,0,2,0,0,0,0,2,2,5,2,6,9,1,0,5,3,0,1,0,0,53,0,4,3,2,0,0,0,1,3,6,5,5,3,5,2,2,1,0,2,5,2,1,1,7,0,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,731925,251,128,14,10,9,5,7,4,2,6,19,10,13,12,7,4,3,0,1,1,0,0,1,0,0,123,17,15,16,10,2,1,2,8,9,11,12,10,3,2,2,2,0,0,1,0,0,0,0,118,66,7,8,10,4,3,0,1,3,5,4,3,8,3,0,0,2,1,3,0,1,0,0,0,52,8,4,6,6,1,1,0,3,5,2,2,3,4,2,3,0,1,0,1,0,0,0,0,579,289,33,28,27,10,14,8,3,16,29,17,29,29,17,8,8,3,4,3,0,0,3,0,0,290,32,37,35,26,9,3,3,13,20,21,30,22,10,7,9,4,1,0,3,1,2,2,0,4853,2385,151,193,242,98,62,21,30,82,143,169,230,226,174,182,118,33,42,41,50,37,33,17,11,2468,170,183,180,107,83,24,34,78,134,177,255,229,188,165,111,52,52,28,43,70,56,27,22,207,93,16,14,36,2,25,114,13,34,50,0,17,10,4,0,0,3,0,1,6,0,2,2,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0
uSF1,TX,000,36,731926,24,14,1,2,0,0,2,1,2,0,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,10,2,0,2,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,1,6,2,1,2,1,2,0,2,1,2,2,0,0,1,0,1,0,0,0,2,0,0,16,2,0,2,1,0,0,0,0,1,4,0,1,0,2,0,2,0,0,0,1,0,0,0,102,49,4,3,4,0,2,0,0,0,0,2,2,5,2,6,9,1,0,5,3,0,1,0,0,53,0,4,3,2,0,0,0,1,3,6,5,5,3,5,2,2,1,0,2,5,2,1,1,7,0,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,731927,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,11,3,1,0,0,0,0,0,1,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,731928,133,64,8,3,4,3,2,0,0,4,11,7,7,6,4,3,1,0,0,1,0,0,0,0,0,69,7,10,9,8,2,1,2,5,4,6,9,4,0,0,1,0,0,0,1,0,0,0,0,68,38,5,6,6,4,0,0,0,2,3,1,2,4,3,0,0,1,0,0,0,1,0,0,0,30,2,3,4,3,0,1,0,2,4,2,0,2,4,0,2,0,0,0,1,0,0,0,0,297,144,20,12,11,7,7,2,0,11,16,12,13,14,9,5,2,2,0,1,0,0,0,0,0,153,16,20,16,19,4,2,3,9,9,13,17,9,6,3,3,1,0,0,1,0,1,1,0,2843,1416,94,125,154,53,39,6,20,50,87,92,146,149,105,105,60,17,28,18,18,22,16,5,7,1427,95,109,109,65,54,12,24,45,59,121,159,139,112,91,66,25,26,14,17,36,26,13,10,110,43,8,4,16,0,15,67,12,13,31,0,11,10,4,0,0,3,0,1,6,0,2,2,0,2,2,2,0,0,1,0,1,0,0,0,0,0,0
uSF1,TX,000,36,731929,84,45,5,5,4,2,3,3,0,2,6,3,5,3,1,1,1,0,1,0,0,0,0,0,0,39,8,5,4,1,0,0,0,3,5,2,3,4,1,1,1,1,0,0,0,0,0,0,0,40,23,2,1,4,0,2,0,0,1,1,3,0,4,0,0,0,1,1,3,0,0,0,0,0,17,5,1,2,2,1,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,219,109,11,10,12,2,4,5,0,5,10,4,14,12,5,3,5,1,3,2,0,0,1,0,0,110,14,17,12,5,5,1,0,4,9,3,13,11,2,2,6,1,1,0,2,0,1,1,0,1617,783,40,61,72,43,20,15,9,31,45,58,72,59,58,59,39,11,11,16,25,12,13,11,3,834,61,58,61,34,26,10,10,28,59,44,80,71,60,57,37,20,23,13,19,20,23,10,10,85,48,8,10,19,1,10,37,1,13,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,731930,9,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,9,1,0,2,0,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,5,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,271,128,11,4,12,2,1,0,1,1,8,16,10,13,9,12,9,3,3,1,4,3,3,1,1,143,11,11,7,6,3,2,0,3,11,6,11,13,13,11,6,4,1,1,5,9,5,3,1,4,2,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619479,7,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,34,16,2,4,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,1,2,0,0,0,18,2,1,0,1,1,0,0,1,3,0,1,1,0,2,2,0,0,0,1,1,0,0,1,975,488,27,31,27,15,12,5,4,13,11,35,32,24,36,46,50,16,21,9,15,29,15,10,5,487,11,22,24,14,7,2,6,8,19,22,30,40,45,60,44,14,22,7,19,33,24,11,3,17,7,2,3,2,0,0,10,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619480,7,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,34,16,2,4,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,1,2,0,0,0,18,2,1,0,1,1,0,0,1,3,0,1,1,0,2,2,0,0,0,1,1,0,0,1,975,488,27,31,27,15,12,5,4,13,11,35,32,24,36,46,50,16,21,9,15,29,15,10,5,487,11,22,24,14,7,2,6,8,19,22,30,40,45,60,44,14,22,7,19,33,24,11,3,17,7,2,3,2,0,0,10,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,732141,7,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,34,16,2,4,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,1,2,0,0,0,18,2,1,0,1,1,0,0,1,3,0,1,1,0,2,2,0,0,0,1,1,0,0,1,975,488,27,31,27,15,12,5,4,13,11,35,32,24,36,46,50,16,21,9,15,29,15,10,5,487,11,22,24,14,7,2,6,8,19,22,30,40,45,60,44,14,22,7,19,33,24,11,3,17,7,2,3,2,0,0,10,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,732142,7,5,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,34,16,2,4,0,0,1,0,0,1,0,3,0,0,1,0,1,0,0,0,1,2,0,0,0,18,2,1,0,1,1,0,0,1,3,0,1,1,0,2,2,0,0,0,1,1,0,0,1,975,488,27,31,27,15,12,5,4,13,11,35,32,24,36,46,50,16,21,9,15,29,15,10,5,487,11,22,24,14,7,2,6,8,19,22,30,40,45,60,44,14,22,7,19,33,24,11,3,17,7,2,3,2,0,0,10,0,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619506,284,141,14,18,17,12,5,2,2,6,10,16,14,6,6,6,3,0,4,0,0,0,0,0,0,143,15,13,20,11,8,0,3,5,12,9,15,8,10,3,5,1,1,1,0,2,0,1,0,129,68,8,7,4,5,3,1,1,0,3,6,7,6,6,2,3,1,1,0,0,1,2,1,0,61,7,7,5,2,2,2,0,2,8,5,3,3,2,6,1,1,2,1,1,1,0,0,0,657,321,31,39,39,28,16,3,5,12,20,35,30,18,13,11,6,3,6,1,3,1,1,0,0,336,39,36,44,18,15,6,4,11,27,24,29,28,19,7,10,5,5,3,2,2,1,1,0,3609,1758,93,105,132,102,59,21,14,53,96,118,140,160,122,121,95,32,49,28,37,76,66,31,8,1851,83,103,146,78,40,17,9,57,76,124,156,163,131,129,106,34,53,34,59,87,90,48,28,176,79,5,14,36,10,14,97,22,19,38,1,17,2,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,2,0,1,1,0,0
uSF1,TX,000,36,619507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,619513,284,141,14,18,17,12,5,2,2,6,10,16,14,6,6,6,3,0,4,0,0,0,0,0,0,143,15,13,20,11,8,0,3,5,12,9,15,8,10,3,5,1,1,1,0,2,0,1,0,129,68,8,7,4,5,3,1,1,0,3,6,7,6,6,2,3,1,1,0,0,1,2,1,0,61,7,7,5,2,2,2,0,2,8,5,3,3,2,6,1,1,2,1,1,1,0,0,0,657,321,31,39,39,28,16,3,5,12,20,35,30,18,13,11,6,3,6,1,3,1,1,0,0,336,39,36,44,18,15,6,4,11,27,24,29,28,19,7,10,5,5,3,2,2,1,1,0,3590,1748,93,105,131,101,59,21,14,53,96,118,139,159,120,121,95,32,49,28,37,74,64,31,8,1842,83,102,145,77,40,17,9,57,76,124,155,162,131,129,106,34,53,34,57,86,89,48,28,173,78,5,14,35,10,14,95,22,19,37,1,16,2,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,2,0,1,1,0,0
uSF1,TX,000,36,619654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,2,0,0,9,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,3,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,732166,284,141,14,18,17,12,5,2,2,6,10,16,14,6,6,6,3,0,4,0,0,0,0,0,0,143,15,13,20,11,8,0,3,5,12,9,15,8,10,3,5,1,1,1,0,2,0,1,0,129,68,8,7,4,5,3,1,1,0,3,6,7,6,6,2,3,1,1,0,0,1,2,1,0,61,7,7,5,2,2,2,0,2,8,5,3,3,2,6,1,1,2,1,1,1,0,0,0,657,321,31,39,39,28,16,3,5,12,20,35,30,18,13,11,6,3,6,1,3,1,1,0,0,336,39,36,44,18,15,6,4,11,27,24,29,28,19,7,10,5,5,3,2,2,1,1,0,3609,1758,93,105,132,102,59,21,14,53,96,118,140,160,122,121,95,32,49,28,37,76,66,31,8,1851,83,103,146,78,40,17,9,57,76,124,156,163,131,129,106,34,53,34,59,87,90,48,28,176,79,5,14,36,10,14,97,22,19,38,1,17,2,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,2,0,1,1,0,0
uSF1,TX,000,36,732167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,732168,284,141,14,18,17,12,5,2,2,6,10,16,14,6,6,6,3,0,4,0,0,0,0,0,0,143,15,13,20,11,8,0,3,5,12,9,15,8,10,3,5,1,1,1,0,2,0,1,0,129,68,8,7,4,5,3,1,1,0,3,6,7,6,6,2,3,1,1,0,0,1,2,1,0,61,7,7,5,2,2,2,0,2,8,5,3,3,2,6,1,1,2,1,1,1,0,0,0,657,321,31,39,39,28,16,3,5,12,20,35,30,18,13,11,6,3,6,1,3,1,1,0,0,336,39,36,44,18,15,6,4,11,27,24,29,28,19,7,10,5,5,3,2,2,1,1,0,3590,1748,93,105,131,101,59,21,14,53,96,118,139,159,120,121,95,32,49,28,37,74,64,31,8,1842,83,102,145,77,40,17,9,57,76,124,155,162,131,129,106,34,53,34,57,86,89,48,28,173,78,5,14,35,10,14,95,22,19,37,1,16,2,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,2,0,1,1,0,0
uSF1,TX,000,36,732169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,2,0,0,9,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,3,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,606657,1469,814,104,76,68,44,38,21,17,63,85,78,82,51,31,26,10,5,6,2,2,3,1,0,1,655,94,68,70,34,26,11,14,28,84,60,49,46,28,19,9,2,4,2,3,1,2,1,0,413,209,34,31,30,12,7,2,5,11,11,11,15,11,12,3,8,1,1,0,1,2,0,0,1,204,34,27,15,9,4,2,2,11,20,18,20,10,10,6,10,0,0,1,3,1,0,0,1,3319,1796,224,194,157,95,83,36,46,106,186,163,167,127,66,67,33,9,11,5,10,7,2,1,1,1523,209,173,170,89,55,29,29,72,157,137,119,109,64,44,32,10,8,3,4,2,6,2,0,21606,10762,869,1022,993,586,266,101,75,232,564,851,1075,1079,824,794,526,138,197,93,128,159,108,53,29,10844,815,927,978,516,235,76,75,266,707,916,1175,1065,823,707,467,154,180,125,125,188,132,105,87,560,274,40,53,102,4,75,286,35,87,115,2,47,39,21,3,0,6,5,7,18,1,6,4,0,7,12,5,2,1,1,0,1,7,0,6,0,0,1
uSF1,TX,000,36,606658,60,31,4,5,4,0,2,0,1,1,3,2,5,1,1,1,0,1,0,0,0,0,0,0,0,29,4,9,4,1,0,0,0,1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,15,8,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,105,57,6,9,6,1,3,1,3,3,5,4,8,3,2,2,0,1,0,0,0,0,0,0,0,48,8,11,7,2,0,1,0,2,5,5,2,1,3,1,0,0,0,0,0,0,0,0,0,593,301,23,27,32,16,9,2,1,9,6,8,40,33,29,31,13,2,7,4,4,2,2,0,1,292,11,19,35,17,8,1,1,6,10,15,37,43,27,20,13,4,4,7,2,6,2,3,1,22,14,1,2,5,0,6,8,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,606669,90,46,3,4,5,6,4,1,1,2,2,2,5,7,1,2,0,0,0,0,0,1,0,0,0,44,5,2,3,6,1,0,1,1,3,5,5,6,4,2,0,0,0,0,0,0,0,0,0,50,25,7,1,3,4,0,0,0,1,1,2,0,2,1,2,1,0,0,0,0,0,0,0,0,25,5,4,2,1,0,0,0,1,2,1,4,1,2,1,1,0,0,0,0,0,0,0,0,292,137,22,10,12,12,8,1,1,5,8,7,15,17,5,8,3,1,1,0,0,1,0,0,0,155,22,21,14,11,5,0,1,4,10,16,16,17,11,5,1,1,0,0,0,0,0,0,0,6356,3247,260,343,300,159,85,25,14,36,111,231,324,355,270,302,179,59,56,27,30,43,26,8,4,3109,251,276,277,146,54,14,13,50,150,274,346,325,273,265,148,44,52,33,26,40,24,16,12,63,26,1,6,8,0,11,37,2,8,23,0,4,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
uSF1,TX,000,36,606768,122,59,7,5,5,3,2,1,0,6,9,6,4,7,1,2,1,0,0,0,0,0,0,0,0,63,12,8,5,2,2,0,1,2,6,7,3,11,1,1,1,0,1,0,0,0,0,0,0,86,41,7,7,6,2,2,1,1,2,1,2,1,2,3,0,2,1,0,0,0,1,0,0,0,45,3,4,4,4,1,1,1,2,6,4,4,4,2,2,2,0,0,0,0,1,0,0,0,321,159,21,20,16,6,7,2,1,8,13,16,11,17,7,5,5,0,1,0,1,1,1,0,0,162,27,16,14,11,3,3,3,4,13,17,13,21,4,5,4,0,2,0,0,0,1,1,0,5431,2690,229,223,252,174,66,19,15,56,141,234,268,275,213,190,120,31,44,18,38,36,28,13,7,2741,225,234,259,143,61,18,11,57,179,245,326,258,195,173,115,27,43,20,30,50,29,25,18,76,29,3,8,12,0,6,47,4,17,20,0,6,12,7,0,0,2,2,3,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,606840,778,443,67,43,31,20,20,11,12,41,47,39,43,19,21,14,5,3,3,1,1,1,0,0,1,335,46,27,35,17,17,4,11,16,52,31,25,18,15,10,4,1,2,1,2,0,1,0,0,162,86,14,14,12,5,3,0,3,3,7,5,9,4,4,0,1,0,0,0,1,0,0,0,1,76,19,10,4,1,1,0,1,5,6,6,8,3,3,1,4,0,0,1,2,0,0,0,1,1687,953,123,102,73,48,43,22,29,63,114,87,86,58,34,34,16,4,4,3,4,4,0,1,1,734,95,75,87,38,34,10,20,41,88,68,57,45,28,21,13,4,4,1,3,0,2,0,0,4926,2414,188,233,231,140,65,36,29,78,177,201,225,220,161,115,103,19,42,23,30,38,36,16,8,2512,168,197,224,121,68,21,33,96,210,208,245,236,152,121,102,36,38,33,41,57,42,34,29,241,125,15,31,41,2,36,116,19,35,38,1,23,15,7,0,0,1,3,3,8,0,2,0,0,6,10,4,1,1,1,0,1,6,0,5,0,0,1
