FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT012B001,PCT012B002,PCT012B003,PCT012B004,PCT012B005,PCT012B006,PCT012B007,PCT012B008,PCT012B009,PCT012B010,PCT012B011,PCT012B012,PCT012B013,PCT012B014,PCT012B015,PCT012B016,PCT012B017,PCT012B018,PCT012B019,PCT012B020,PCT012B021,PCT012B022,PCT012B023,PCT012B024,PCT012B025,PCT012B026,PCT012B027,PCT012B028,PCT012B029,PCT012B030,PCT012B031,PCT012B032,PCT012B033,PCT012B034,PCT012B035,PCT012B036,PCT012B037,PCT012B038,PCT012B039,PCT012B040,PCT012B041,PCT012B042,PCT012B043,PCT012B044,PCT012B045,PCT012B046,PCT012B047,PCT012B048,PCT012B049,PCT012B050,PCT012B051,PCT012B052,PCT012B053,PCT012B054,PCT012B055,PCT012B056,PCT012B057,PCT012B058,PCT012B059,PCT012B060,PCT012B061,PCT012B062,PCT012B063,PCT012B064,PCT012B065,PCT012B066,PCT012B067,PCT012B068,PCT012B069,PCT012B070,PCT012B071,PCT012B072,PCT012B073,PCT012B074,PCT012B075,PCT012B076,PCT012B077,PCT012B078,PCT012B079,PCT012B080,PCT012B081,PCT012B082,PCT012B083,PCT012B084,PCT012B085,PCT012B086,PCT012B087,PCT012B088,PCT012B089,PCT012B090,PCT012B091,PCT012B092,PCT012B093,PCT012B094,PCT012B095,PCT012B096,PCT012B097,PCT012B098,PCT012B099,PCT012B100,PCT012B101,PCT012B102,PCT012B103,PCT012B104,PCT012B105,PCT012B106,PCT012B107,PCT012B108,PCT012B109,PCT012B110,PCT012B111,PCT012B112,PCT012B113,PCT012B114,PCT012B115,PCT012B116,PCT012B117,PCT012B118,PCT012B119,PCT012B120,PCT012B121,PCT012B122,PCT012B123,PCT012B124,PCT012B125,PCT012B126,PCT012B127,PCT012B128,PCT012B129,PCT012B130,PCT012B131,PCT012B132,PCT012B133,PCT012B134,PCT012B135,PCT012B136,PCT012B137,PCT012B138,PCT012B139,PCT012B140,PCT012B141,PCT012B142,PCT012B143,PCT012B144,PCT012B145,PCT012B146,PCT012B147,PCT012B148,PCT012B149,PCT012B150,PCT012B151,PCT012B152,PCT012B153,PCT012B154,PCT012B155,PCT012B156,PCT012B157,PCT012B158,PCT012B159,PCT012B160,PCT012B161,PCT012B162,PCT012B163,PCT012B164,PCT012B165,PCT012B166,PCT012B167,PCT012B168,PCT012B169,PCT012B170,PCT012B171,PCT012B172,PCT012B173,PCT012B174,PCT012B175,PCT012B176,PCT012B177,PCT012B178,PCT012B179,PCT012B180,PCT012B181,PCT012B182,PCT012B183,PCT012B184,PCT012B185,PCT012B186,PCT012B187,PCT012B188,PCT012B189,PCT012B190,PCT012B191,PCT012B192,PCT012B193,PCT012B194,PCT012B195,PCT012B196,PCT012B197,PCT012B198,PCT012B199,PCT012B200,PCT012B201,PCT012B202,PCT012B203,PCT012B204,PCT012B205,PCT012B206,PCT012B207,PCT012B208,PCT012B209
uSF1,TX,000,36,627722,1579,743,41,20,35,27,23,25,14,16,26,17,13,13,8,11,9,14,11,14,11,8,5,7,3,5,7,10,6,9,10,5,12,9,3,8,9,6,12,20,11,9,12,5,14,9,5,13,11,7,8,8,11,7,2,4,3,8,3,3,5,2,5,4,2,5,2,7,3,2,6,2,3,3,0,3,3,5,4,2,3,0,0,2,6,2,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,836,31,29,30,20,19,22,22,19,19,15,15,8,17,15,11,13,11,6,13,16,20,16,18,18,19,16,10,10,9,7,11,7,8,10,11,13,10,14,6,5,12,8,9,7,10,14,6,6,7,4,5,7,4,6,6,5,6,7,1,9,4,6,7,1,2,4,2,4,2,3,4,3,4,6,11,2,6,2,5,4,3,4,4,2,0,1,1,2,1,0,2,1,0,2,2,0,1,0,0,0,0,0,0
uSF1,TX,000,36,627726,172,85,0,0,3,1,0,1,2,1,2,2,0,0,3,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,2,2,3,0,2,2,3,3,0,2,0,1,4,2,2,4,3,3,1,0,1,2,1,1,1,0,0,1,2,0,1,2,0,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,0,1,3,0,1,2,1,0,0,2,0,2,1,2,0,1,1,2,2,3,0,3,0,1,2,0,2,2,3,4,1,2,2,2,2,2,0,1,1,3,1,2,2,1,1,0,2,0,0,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627728,47,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627730,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627732,339,140,4,3,4,5,6,8,1,8,5,5,3,3,4,6,3,2,4,2,0,0,1,2,1,2,0,2,1,5,1,1,1,0,0,1,1,2,6,1,3,4,0,4,1,0,2,0,0,1,2,2,1,0,3,2,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,4,4,7,3,5,5,5,3,3,3,4,3,2,2,7,1,4,4,0,3,4,4,3,3,6,3,2,5,2,6,4,5,2,1,3,4,1,5,3,0,4,2,0,1,5,1,4,3,0,1,1,0,1,1,1,0,0,4,0,1,2,1,1,2,0,0,2,4,0,1,2,2,1,2,0,1,1,0,0,1,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627740,87,35,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,3,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,1,0,1,1,1,0,0,1,0,0,0,1,4,1,1,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,0,1,0,1,0,3,3,1,0,1,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627745,63,32,0,1,1,0,1,3,0,1,1,0,3,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,1,0,0,3,0,1,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,2,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627751,305,141,2,3,4,1,3,5,3,5,3,2,2,5,2,4,1,2,3,4,3,3,4,1,4,2,2,0,3,3,2,2,6,0,1,5,3,2,2,1,0,2,3,1,2,4,4,3,1,2,2,2,0,2,2,0,1,1,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,6,3,5,3,4,0,3,3,3,1,5,2,3,0,4,3,1,4,3,4,4,2,3,1,2,7,5,1,2,5,3,2,6,4,2,1,4,5,3,6,5,4,1,2,3,1,1,2,0,2,4,2,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627756,317,155,1,4,1,3,6,6,4,5,3,5,5,10,4,3,6,4,5,2,0,3,4,3,1,4,1,3,4,0,1,4,0,4,4,2,3,4,3,2,0,5,0,3,0,0,1,3,0,2,1,7,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,4,3,4,4,6,0,2,1,5,6,7,6,4,7,2,4,6,3,1,4,3,3,2,1,3,0,0,5,2,4,2,5,6,2,7,3,3,5,2,1,3,2,1,0,4,4,2,1,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627761,691,310,10,6,7,8,8,14,12,5,6,4,10,6,7,5,2,6,3,9,8,2,4,4,2,6,4,4,2,6,3,2,5,10,2,6,3,6,6,3,4,0,3,6,2,1,1,5,9,5,2,3,8,6,2,4,3,3,2,3,2,2,0,2,2,1,0,1,0,1,2,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,381,8,7,7,10,11,8,7,2,16,7,8,6,4,7,2,5,6,6,6,10,7,6,4,9,7,8,4,6,8,3,8,3,4,2,9,7,2,2,4,4,8,6,6,3,10,5,6,4,2,7,5,9,2,6,6,4,0,4,2,1,2,2,0,2,2,6,3,1,3,4,1,2,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627766,128,64,3,2,1,2,0,2,2,2,1,1,2,0,3,1,0,0,1,0,0,1,0,1,0,3,0,1,3,1,0,1,1,1,0,1,2,1,1,0,2,1,2,0,0,2,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4,1,1,2,0,0,1,0,1,0,3,1,0,0,1,0,2,0,0,2,2,1,1,2,1,0,1,0,1,0,1,2,2,1,1,1,1,0,0,1,2,2,3,0,0,2,0,0,1,2,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627771,3172,1425,10,18,23,14,28,16,20,33,31,34,14,20,22,21,24,25,21,24,22,19,24,17,15,9,6,12,15,20,16,12,16,15,14,14,26,23,21,15,23,17,25,23,22,26,14,28,15,27,24,24,19,8,22,5,12,9,18,10,11,15,11,8,4,11,12,12,16,11,9,23,16,11,17,15,15,11,12,4,6,10,10,5,7,6,6,3,7,4,4,4,1,1,2,0,2,1,2,0,0,0,0,0,0,1747,17,21,17,13,23,20,22,36,20,22,15,31,23,26,20,16,26,30,22,16,13,9,15,17,18,16,21,22,16,11,23,22,16,19,22,26,14,24,26,25,27,29,26,27,25,21,22,18,21,22,19,23,25,15,16,13,19,16,14,19,15,19,17,22,26,15,20,18,23,16,21,22,20,29,14,16,30,20,17,13,16,10,13,13,8,13,11,6,9,4,5,4,1,5,3,1,0,1,2,1,0,0,0
uSF1,TX,000,36,627777,677,302,0,5,7,3,4,5,2,13,10,6,2,5,10,3,4,7,5,1,4,7,4,3,3,6,5,8,3,1,7,2,3,3,4,7,4,6,3,8,7,5,5,7,3,4,8,5,5,2,6,2,2,2,1,3,2,1,5,2,1,3,3,1,3,2,1,3,0,1,1,0,0,3,2,2,2,0,0,0,2,0,1,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,375,6,3,12,5,10,4,2,7,8,7,7,2,5,6,4,10,4,11,4,6,3,0,6,3,5,3,1,8,6,8,3,2,6,7,12,5,8,7,10,6,9,5,4,4,4,8,5,2,8,3,5,5,3,4,0,1,3,1,3,2,4,0,2,4,1,1,1,3,4,1,2,0,4,4,4,2,2,2,0,0,4,1,2,1,2,0,3,2,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0
uSF1,TX,000,36,627785,73,32,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,2,1,1,2,0,0,0,2,2,0,0,0,1,0,1,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,0,0,2,0,1,0,0,0,2,0,0,2,3,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,0,1,2,0,1,1,0,2,0,1,4,1,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627790,74,38,0,1,0,0,0,0,0,0,1,1,1,2,2,0,1,1,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,2,0,1,0,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627793,373,141,0,0,0,0,1,0,0,0,1,2,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,3,1,5,2,3,3,4,2,3,3,6,2,4,8,2,2,1,2,1,6,0,0,0,2,1,0,3,1,0,2,3,2,2,3,0,2,6,4,1,1,3,2,2,2,2,1,4,3,0,1,1,1,1,1,0,1,0,0,2,2,0,1,0,0,0,1,0,0,0,232,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,2,1,0,1,1,1,1,0,1,0,0,0,2,4,5,1,1,3,3,4,1,3,2,1,2,1,1,2,4,5,0,2,3,1,2,6,3,4,1,0,2,2,5,8,2,2,5,9,5,6,7,7,3,9,4,9,3,3,9,8,4,5,3,2,5,4,2,4,4,1,1,2,0,0,1
uSF1,TX,000,36,627796,92,51,1,0,0,6,2,0,3,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,1,0,0,0,4,0,1,1,3,2,1,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,1,0,3,0,1,1,1,0,0,2,0,1,0,1,2,0,0,0,1,2,0,2,1,2,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627799,364,198,4,3,3,8,3,8,2,4,5,6,2,5,3,2,3,4,3,3,0,1,2,1,2,1,0,2,2,1,1,2,2,1,1,6,2,6,2,2,2,6,5,2,6,4,5,7,9,3,1,4,5,1,3,2,2,1,1,2,0,0,2,1,0,0,3,1,1,1,0,1,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166,3,2,1,3,1,2,4,6,2,7,5,2,4,4,2,2,1,3,1,2,3,3,2,3,1,4,6,4,1,5,4,2,2,2,6,1,2,2,2,3,1,4,4,0,0,3,1,1,0,3,2,1,3,2,0,1,0,1,0,2,1,0,0,1,0,2,1,0,0,1,2,0,1,0,2,0,0,0,0,1,0,1,1,2,0,0,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0
uSF1,TX,000,36,627801,1175,530,10,8,2,8,7,10,9,8,15,9,9,10,7,14,7,10,8,5,6,11,3,7,4,7,6,4,6,7,6,3,3,8,9,6,6,4,7,6,12,10,10,11,6,10,14,9,10,3,7,5,3,7,6,3,10,5,6,4,4,4,1,6,5,1,3,4,7,8,6,1,5,4,3,6,2,5,2,2,1,3,2,3,3,0,1,2,0,2,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,645,8,6,3,7,5,9,12,7,5,10,8,9,6,10,9,14,10,15,13,10,5,7,7,2,3,4,12,4,11,8,14,6,9,3,8,7,13,8,12,7,9,9,9,14,11,8,7,7,9,4,10,12,6,7,9,3,4,4,5,8,5,5,3,8,7,4,6,7,1,5,3,7,4,4,6,1,6,5,7,13,4,6,5,4,4,2,7,5,3,6,2,1,2,1,2,1,0,0,1,1,0,0,0
uSF1,TX,000,36,627805,510,242,3,3,4,0,2,1,0,2,5,1,3,4,1,6,3,8,6,7,4,3,3,1,5,0,1,2,1,2,0,1,2,4,2,3,4,5,6,3,4,7,9,3,3,1,4,5,2,7,3,6,5,3,1,2,2,3,1,2,1,0,1,3,11,1,3,4,1,5,4,5,2,1,1,2,1,0,2,3,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,268,1,1,3,5,2,2,1,3,3,7,4,4,7,1,4,2,2,9,3,3,2,3,2,0,4,3,1,1,1,6,3,3,1,2,5,4,3,3,1,6,0,0,3,3,5,10,3,1,1,5,4,6,3,4,1,3,4,1,3,4,3,3,1,5,3,4,3,4,4,2,2,6,3,2,7,2,1,1,1,2,1,2,2,5,3,3,2,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627807,1382,648,8,8,7,13,7,9,14,15,15,8,12,11,13,15,10,18,15,12,16,13,21,10,16,9,3,6,8,13,10,9,9,6,9,7,5,11,8,13,9,7,11,6,8,9,10,13,14,11,10,7,7,3,7,6,3,4,3,9,9,4,2,10,5,5,3,6,6,3,3,1,3,4,1,2,0,0,2,2,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,734,8,12,11,12,10,9,13,7,13,16,15,14,12,8,14,9,9,12,17,21,21,12,9,7,9,8,10,9,8,6,10,7,7,9,9,5,5,11,9,8,14,20,11,13,17,12,10,8,16,9,7,12,10,10,7,7,11,10,7,7,3,6,10,3,7,6,2,3,2,3,4,3,4,4,6,3,5,2,3,5,4,2,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627814,2223,981,39,30,21,33,17,22,17,20,20,24,24,28,29,25,15,26,27,19,14,11,10,5,10,3,9,8,5,10,12,12,12,8,4,8,11,16,8,10,16,12,11,12,11,9,21,15,11,10,9,6,6,4,13,10,6,8,8,8,6,2,6,6,10,4,4,7,5,4,6,4,7,15,8,4,4,5,4,4,5,6,5,2,2,3,4,1,0,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1242,33,31,18,24,28,22,23,30,23,22,25,24,22,15,26,28,18,21,18,24,20,26,16,22,24,10,11,15,16,9,23,8,19,18,16,10,11,13,20,11,26,16,15,10,9,14,18,10,18,10,11,5,6,9,7,7,8,7,5,7,6,9,11,12,8,8,11,10,11,5,11,5,12,6,10,5,7,7,9,5,14,6,7,5,6,4,4,3,5,1,1,1,0,3,0,1,1,1,0,0,0,0,0
uSF1,TX,000,36,627818,1851,771,18,10,9,8,7,12,9,9,10,15,15,10,17,11,20,11,12,14,14,8,3,6,6,4,9,8,11,3,2,13,3,2,7,5,2,14,8,16,11,14,10,13,13,13,14,19,10,8,10,6,17,10,8,9,7,7,3,4,5,4,2,4,7,4,8,7,7,10,6,7,12,14,11,11,11,11,8,7,8,5,4,7,5,3,0,0,3,1,3,0,2,2,2,1,0,0,0,1,0,0,0,1,0,1080,9,4,6,5,7,15,12,15,13,9,16,20,19,18,13,10,21,17,14,7,13,7,7,11,8,8,9,8,11,13,16,7,10,10,14,8,14,15,16,12,15,7,21,17,10,19,21,9,11,12,10,14,12,11,10,7,10,9,5,7,9,6,12,12,12,15,13,25,25,19,25,12,16,22,18,11,15,12,13,7,9,11,6,12,5,5,6,2,4,5,6,0,2,1,0,1,1,0,0,0,1,0,0
uSF1,TX,000,36,627821,1181,578,9,9,10,6,7,10,9,10,13,11,5,8,13,8,17,11,9,9,22,10,13,13,10,5,10,5,9,7,11,3,5,4,5,11,11,7,13,3,7,9,9,4,9,9,9,11,12,9,13,4,10,6,4,9,7,5,3,3,3,3,6,6,3,7,5,4,3,0,4,1,1,4,4,4,1,3,0,0,1,1,2,2,2,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,603,12,6,5,5,7,10,6,8,15,10,11,9,7,12,9,9,11,13,7,9,4,13,5,6,6,9,7,5,11,3,7,4,11,7,4,9,9,8,16,8,10,11,10,16,19,5,13,14,5,7,11,14,7,7,6,11,5,6,2,5,3,2,9,9,6,5,5,3,3,3,6,1,6,5,4,1,1,0,3,3,0,1,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627826,1808,867,13,9,19,10,19,10,16,22,28,17,16,17,17,22,15,18,20,23,17,15,20,14,9,5,4,8,8,7,6,12,5,6,15,10,6,10,16,12,12,14,12,8,11,16,17,9,11,6,16,14,16,13,8,9,5,8,10,7,7,9,9,4,9,5,6,7,4,4,2,5,6,6,3,6,8,5,5,6,0,2,1,4,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,941,21,7,13,10,7,18,15,15,15,22,13,12,19,14,22,17,15,15,20,20,17,7,8,11,10,15,10,8,14,9,11,7,10,7,14,10,16,13,11,18,15,15,14,13,20,10,20,9,12,9,10,9,7,8,13,15,7,12,11,11,5,9,6,8,13,10,13,4,6,6,5,9,9,7,12,7,6,0,4,3,4,3,2,2,0,2,1,3,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
uSF1,TX,000,36,627830,2694,1205,24,31,34,29,30,22,41,29,35,25,31,29,26,22,38,17,35,24,15,16,14,8,15,8,13,9,14,14,13,10,12,13,10,7,17,14,13,17,18,7,10,10,11,13,19,10,14,17,17,11,16,6,9,10,8,11,4,8,10,13,4,5,11,9,9,12,12,5,7,4,16,11,7,6,11,9,5,4,6,2,4,3,2,2,3,2,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1489,22,26,27,21,32,19,28,31,28,25,22,25,29,18,31,28,17,30,18,19,14,18,16,12,16,15,29,18,29,25,16,11,15,28,18,16,18,22,11,31,23,25,21,13,20,15,19,13,12,8,11,13,15,15,7,17,6,17,15,14,4,18,13,14,13,15,14,14,16,20,16,19,14,12,12,14,6,4,7,8,9,7,7,5,8,5,2,3,2,5,3,2,3,0,0,0,0,2,0,0,0,0,0
uSF1,TX,000,36,627835,1573,694,4,12,11,11,9,7,9,9,13,11,6,13,10,13,12,10,15,11,7,5,8,9,12,4,6,5,4,7,11,15,6,5,5,6,9,9,7,10,14,5,13,14,15,20,7,11,5,13,8,10,6,8,6,6,9,3,4,5,1,4,5,8,9,10,11,10,7,7,10,4,9,10,7,0,7,5,4,4,2,7,2,7,9,1,2,3,3,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,879,4,8,8,11,12,13,12,11,12,13,13,15,11,11,11,10,18,13,8,9,8,7,3,9,3,8,5,12,6,6,11,9,9,11,11,13,15,5,12,8,6,15,13,15,10,11,10,11,6,10,11,11,12,8,9,7,12,8,11,11,12,9,8,7,6,16,9,8,6,10,11,17,16,9,17,12,11,9,4,7,7,7,5,9,11,10,3,5,6,3,1,3,1,0,1,0,0,0,1,1,0,0,0
uSF1,TX,000,36,627838,204,123,2,1,0,1,0,1,1,4,3,1,2,3,1,3,4,0,2,2,1,0,1,0,2,0,0,0,2,1,0,1,2,2,4,2,6,5,3,4,2,2,6,3,5,3,3,2,1,2,1,3,4,1,1,1,0,0,2,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,0,1,3,1,0,0,2,1,1,2,1,3,2,1,1,2,0,2,0,1,2,1,1,1,1,0,1,1,2,1,1,3,1,2,3,1,2,1,1,0,1,1,0,2,4,4,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
