FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT015D001,PCT015D002,PCT015D003,PCT015D004,PCT015D005,PCT015D006,PCT015D007,PCT015D008,PCT015D009,PCT015D010,PCT015D011,PCT015D012,PCT015D013,PCT015E001,PCT015E002,PCT015E003,PCT015E004,PCT015E005,PCT015E006,PCT015E007,PCT015E008,PCT015E009,PCT015E010,PCT015E011,PCT015E012,PCT015E013,PCT015F001,PCT015F002,PCT015F003,PCT015F004,PCT015F005,PCT015F006,PCT015F007,PCT015F008,PCT015F009,PCT015F010,PCT015F011,PCT015F012,PCT015F013,PCT015G001,PCT015G002,PCT015G003,PCT015G004,PCT015G005,PCT015G006,PCT015G007,PCT015G008,PCT015G009,PCT015G010,PCT015G011,PCT015G012,PCT015G013,PCT015H001,PCT015H002,PCT015H003,PCT015H004,PCT015H005,PCT015H006,PCT015H007,PCT015H008,PCT015H009,PCT015H010,PCT015H011,PCT015H012,PCT015H013,PCT015I001,PCT015I002,PCT015I003,PCT015I004,PCT015I005,PCT015I006,PCT015I007,PCT015I008,PCT015I009,PCT015I010,PCT015I011,PCT015I012,PCT015I013,PCT017A001,PCT017A002,PCT017A003,PCT017A004,PCT017A005,PCT017A006,PCT017A007,PCT017A008,PCT017A009,PCT017A010,PCT017A011,PCT017A012,PCT017A013,PCT017A014,PCT017A015,PCT017A016,PCT017A017,PCT017A018,PCT017A019,PCT017A020,PCT017A021,PCT017A022,PCT017A023,PCT017A024,PCT017A025,PCT017A026,PCT017A027,PCT017A028,PCT017A029,PCT017A030,PCT017A031,PCT017A032,PCT017A033,PCT017A034,PCT017A035,PCT017A036,PCT017A037,PCT017A038,PCT017A039,PCT017A040,PCT017A041,PCT017A042,PCT017A043,PCT017A044,PCT017A045,PCT017A046,PCT017A047,PCT017A048,PCT017A049,PCT017A050,PCT017A051,PCT017A052,PCT017A053,PCT017A054,PCT017A055,PCT017A056,PCT017A057,PCT017A058,PCT017A059,PCT017A060,PCT017A061,PCT017A062,PCT017A063,PCT017A064,PCT017A065,PCT017A066,PCT017A067,PCT017A068,PCT017A069,PCT017A070,PCT017A071,PCT017A072,PCT017A073,PCT017A074,PCT017A075,PCT017B001,PCT017B002,PCT017B003,PCT017B004,PCT017B005,PCT017B006,PCT017B007,PCT017B008,PCT017B009,PCT017B010,PCT017B011,PCT017B012,PCT017B013,PCT017B014,PCT017B015,PCT017B016,PCT017B017,PCT017B018,PCT017B019,PCT017B020,PCT017B021,PCT017B022,PCT017B023,PCT017B024,PCT017B025,PCT017B026,PCT017B027,PCT017B028,PCT017B029,PCT017B030,PCT017B031,PCT017B032,PCT017B033,PCT017B034,PCT017B035,PCT017B036,PCT017B037,PCT017B038,PCT017B039,PCT017B040,PCT017B041,PCT017B042,PCT017B043,PCT017B044,PCT017B045,PCT017B046,PCT017B047,PCT017B048,PCT017B049,PCT017B050,PCT017B051,PCT017B052,PCT017B053,PCT017B054,PCT017B055,PCT017B056,PCT017B057,PCT017B058,PCT017B059,PCT017B060,PCT017B061,PCT017B062,PCT017B063,PCT017B064,PCT017B065,PCT017B066,PCT017B067,PCT017B068,PCT017B069,PCT017B070,PCT017B071,PCT017B072,PCT017B073,PCT017B074,PCT017B075
uSF1,TX,000,36,627708,16,12,0,4,1,0,7,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,51,3,6,13,0,29,22,0,9,4,0,9,10,5,0,1,1,0,3,5,1,2,1,0,1,126,81,12,12,21,0,36,45,2,16,7,2,18,105,35,5,8,13,0,9,70,19,22,18,0,11,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,48,48,0,48,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627713,6,6,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,29,6,9,8,0,6,21,5,6,5,0,5,9,1,0,0,1,0,0,8,3,3,2,0,0,99,62,8,12,23,3,16,37,7,19,6,0,5,130,35,5,5,17,2,6,95,19,36,33,0,7,151,47,6,0,0,0,0,0,0,0,6,0,0,6,11,10,0,10,0,0,0,0,1,0,0,1,30,20,0,20,0,0,0,0,10,0,0,10,104,11,0,0,0,0,0,0,0,11,0,0,11,16,5,0,5,0,0,0,0,11,0,0,11,77,34,0,34,0,0,0,0,43,0,0,43,75,32,3,0,0,0,0,0,0,0,3,0,0,3,6,6,0,6,0,0,0,0,0,0,0,0,23,22,0,22,0,0,0,0,1,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,4,0,0,4,35,32,0,32,0,0,0,0,3,0,0,3
uSF1,TX,000,36,627719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,2,1,6,0,6,1,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,43,37,11,5,10,0,11,6,1,2,2,0,1,23,10,5,1,1,0,3,13,7,1,3,0,2,93,70,16,14,0,0,0,0,14,0,2,0,0,2,51,3,0,0,0,0,3,0,48,0,0,48,3,0,0,0,0,0,0,0,3,0,0,3,23,5,0,0,0,0,0,0,0,5,0,0,5,17,0,0,0,0,0,0,0,17,0,0,17,1,0,0,0,0,0,0,0,1,0,0,1,102,61,9,1,0,0,0,0,1,0,8,0,0,8,52,1,0,0,0,0,1,0,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,0,0,0,0,0,9,0,0,9,30,0,0,0,0,0,0,0,30,0,0,30,2,0,0,0,0,0,0,0,2,0,0,2
uSF1,TX,000,36,627722,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,13,9,4,3,0,0,2,4,0,2,1,0,1,4,1,0,0,1,0,0,3,2,0,1,0,0,241,162,1,0,0,0,0,0,0,0,1,0,0,1,148,0,0,0,0,0,0,0,148,0,0,148,13,0,0,0,0,0,0,0,13,0,0,13,79,7,0,0,0,0,0,0,0,7,0,0,7,66,0,0,0,0,0,0,0,66,0,0,66,6,0,0,0,0,0,0,0,6,0,0,6,204,155,13,0,0,0,0,0,0,0,13,0,0,13,138,0,0,0,0,0,0,0,138,0,0,138,4,0,0,0,0,0,0,0,4,0,0,4,49,1,0,0,0,0,0,0,0,1,0,0,1,47,0,0,0,0,0,0,0,47,0,0,47,1,0,0,0,0,0,0,0,1,0,0,1
uSF1,TX,000,36,627726,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,0,0,3,0,2,1,0,0,33,4,0,1,2,0,1,29,0,19,10,0,0,26,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12,2,0,0,0,0,0,0,0,2,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,0,0,1,4,0,2,1,0,1,45,3,0,0,3,0,0,42,1,27,14,0,0,290,64,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,0,0,0,0,6,0,0,6,54,54,0,54,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,8,0,0,8,217,217,0,217,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627730,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,9,8,5,0,13,2,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,76,58,12,11,13,0,22,18,9,7,2,0,0,9,4,2,0,0,0,2,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,4,5,15,0,3,10,0,2,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,50,31,4,6,18,0,3,19,1,6,12,0,0,127,25,4,3,13,0,5,102,13,37,48,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627740,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,12,1,5,2,0,4,2,0,2,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,21,16,3,6,3,0,4,5,0,3,2,0,0,84,21,3,5,9,0,4,63,5,28,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,0,1,0,0,7,4,1,2,0,0,5,2,0,0,1,0,1,3,0,2,0,0,1,30,12,0,5,6,0,1,18,5,5,5,0,3,117,21,9,4,5,0,3,96,10,40,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627751,3,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,1,4,7,0,6,10,0,6,4,0,0,5,4,0,2,0,0,2,1,1,0,0,0,0,114,54,6,20,12,0,16,60,3,42,7,0,8,126,31,5,8,17,0,1,95,10,38,36,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627756,5,4,1,0,3,0,0,1,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,32,18,0,5,12,0,1,14,0,6,4,0,4,12,5,2,0,3,0,0,7,3,2,2,0,0,79,47,3,14,24,0,6,32,3,9,13,0,7,212,85,6,20,42,0,17,127,8,50,52,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627761,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,1,13,2,0,3,11,1,9,1,0,0,5,2,0,1,1,0,0,3,0,2,1,0,0,88,52,5,31,7,0,9,36,3,25,5,2,1,107,26,5,7,8,0,6,81,3,28,37,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627766,6,2,0,0,1,0,1,4,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,3,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,9,3,2,0,1,0,0,6,0,3,2,0,1,98,19,3,3,9,0,4,79,9,35,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,18,9,0,0,3,2,4,9,0,6,1,0,2,5,2,1,0,0,0,1,3,0,1,1,0,1,71,36,1,9,11,2,13,35,1,12,5,0,17,10,7,1,2,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627777,9,1,0,0,0,0,1,8,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,41,9,9,15,0,8,28,11,10,7,0,0,9,2,0,1,0,0,1,7,0,2,0,0,5,143,69,11,18,24,0,16,74,19,30,17,0,8,241,52,9,7,28,0,8,189,21,77,74,2,15,93,23,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,5,0,0,0,0,4,0,0,4,14,14,0,14,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,68,68,0,68,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,24,24,0,24,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627785,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2,0,0,0,2,14,1,6,5,0,2,3,2,0,0,2,0,0,1,0,1,0,0,0,39,19,3,4,6,0,6,20,1,9,8,0,2,177,32,9,5,17,0,1,145,15,67,58,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,8,2,1,0,0,0,1,6,0,2,4,0,0,43,4,0,1,3,0,0,39,4,4,24,0,7,28,11,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,0,6,0,0,0,0,4,4,0,0,0,3,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,1,0,11,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
uSF1,TX,000,36,627793,4,1,0,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,1,4,1,0,2,3,0,0,0,0,0,0,3,1,0,1,0,1,13,3,0,0,1,0,2,10,1,6,1,0,2,25,5,0,0,2,0,3,20,2,9,7,0,2,644,235,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,102,2,0,0,4,0,0,0,0,127,127,0,116,3,0,0,8,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,103,0,0,0,2,0,0,0,0,304,304,0,287,2,0,0,15,0,0,0,0,276,87,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,35,0,0,0,1,0,0,0,0,51,51,0,49,0,0,0,2,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,41,0,0,0,1,0,0,0,0,147,147,0,134,0,0,0,13,0,0,0,0
uSF1,TX,000,36,627796,9,9,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,37,5,18,6,0,8,30,5,18,4,0,3,3,1,0,0,1,0,0,2,1,1,0,0,0,130,61,7,34,9,0,11,69,15,34,4,0,16,39,7,1,3,2,0,1,32,8,13,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627799,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,9,11,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,36,31,9,15,3,0,4,5,2,3,0,0,0,21,2,0,1,0,0,1,19,7,4,7,0,1,124,83,2,0,0,0,0,0,0,0,2,0,0,2,68,10,0,10,0,0,0,0,58,0,0,58,13,10,0,10,0,0,0,0,3,0,0,3,41,2,0,0,0,0,0,0,0,2,0,0,2,22,4,0,4,0,0,0,0,18,0,0,18,17,16,0,16,0,0,0,0,1,0,0,1,113,83,3,0,0,0,0,0,0,0,3,0,0,3,68,10,0,10,0,0,0,0,58,0,0,58,12,11,0,11,0,0,0,0,1,0,0,1,30,2,0,0,0,0,0,0,0,2,0,0,2,13,5,0,5,0,0,0,0,8,0,0,8,15,15,0,15,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,2,0,1,2,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,21,18,5,3,7,1,2,3,2,0,1,0,0,3,2,0,0,1,0,1,1,1,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,32,15,6,0,0,0,0,0,0,0,6,0,0,6,8,0,0,0,0,0,0,0,8,0,0,8,1,0,0,0,0,0,0,0,1,0,0,1,17,4,0,0,0,0,0,0,0,4,0,0,4,13,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,2,4,5,0,7,1,1,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,6,0,0,6,0,0,6,8,8,0,7,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,9,0,0,0,0,0,0,11,11,0,10,0,1,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627807,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,6,11,21,4,27,14,1,6,4,0,3,10,8,1,1,0,0,6,2,0,1,1,0,0,233,160,21,41,37,4,57,73,15,35,15,0,8,40,20,3,8,7,0,2,20,7,5,6,0,2,187,82,0,0,0,0,0,0,0,0,0,0,0,0,73,3,0,3,0,0,0,0,70,70,0,0,9,9,0,9,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,81,4,0,4,0,0,0,0,77,74,0,3,24,24,0,24,0,0,0,0,0,0,0,0,71,28,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,5,0,0,0,0,22,22,0,0,1,1,0,1,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,1,1,0,0,39,1,0,1,0,0,0,0,38,36,0,2,3,3,0,3,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627814,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,6,6,2,0,1,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,18,4,3,4,0,7,0,0,0,0,0,0,11,9,0,1,1,7,0,2,0,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,627818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
